transaction_id,sender_id,receiver_id,tx_type,amount,timestamp,is_fraud,fraud_scenario
TX_e0f6a6bc,U_f344bb,U_17d66b,P2P_TRANSFER,4449.98,2026-03-11 16:58:00,0,Normal
TX_231a7a16,U_91e708,U_eb719f,P2P_TRANSFER,2987.87,2026-03-06 10:36:00,0,Normal
TX_6e0e348e,I_FULIZA,U_82510c,LOAN_DISBURSEMENT,11578.89,2026-03-04 11:10:00,0,Normal
TX_f377b5e1,U_f4f736,A_f53690,WITHDRAWAL,1398.75,2026-03-02 21:19:00,0,Normal
TX_f479e521,U_b368dd,A_5cc7b5,WITHDRAWAL,7587.87,2026-03-03 13:18:00,0,Normal
TX_ef2dbe3b,U_308f92,A_41bc3b,PAYMENT,14632.98,2026-03-08 15:50:00,0,Normal
TX_78cfb48a,U_407b93,U_c5a0b7,P2P_TRANSFER,8386.32,2026-03-14 00:25:00,0,Normal
TX_a8557f15,U_dba26b,A_e90e42,PAYMENT,957.96,2026-03-08 11:06:00,0,Normal
TX_4f63bbbe,U_9353ac,U_f64511,P2P_TRANSFER,4883.52,2026-03-05 11:05:00,0,Normal
TX_7e2aec94,U_787e84,A_3da8e6,PAYMENT,1588.43,2026-03-13 07:32:00,0,Normal
TX_dd56e8ca,U_9a1923,U_7de086,P2P_TRANSFER,13637.24,2026-03-10 02:21:00,0,Normal
TX_19f65dd0,U_27081f,U_565c48,P2P_TRANSFER,1455.56,2026-03-14 21:13:00,0,Normal
TX_a12c2ad2,U_f8ef11,U_0b1af8,P2P_TRANSFER,4293.58,2026-03-03 01:08:00,0,Normal
TX_408f3abc,U_773b90,U_5fbd5d,P2P_TRANSFER,6998.89,2026-03-10 13:57:00,0,Normal
TX_06102da0,U_458d1f,A_3d171d,WITHDRAWAL,7577.07,2026-03-10 00:00:00,0,Normal
TX_c5e639e9,U_3f3555,U_e90086,P2P_TRANSFER,3854.99,2026-03-02 07:37:00,0,Normal
TX_f1b9783d,U_538eab,A_f25350,PAYMENT,12250.37,2026-03-08 22:12:00,0,Normal
TX_6b75f262,U_fe39da,U_6b5b5b,P2P_TRANSFER,3527.63,2026-03-09 23:57:00,0,Normal
TX_84932ace,U_20ca8b,A_8af3e7,PAYMENT,7952.66,2026-03-08 11:32:00,0,Normal
TX_939df508,U_3f3555,U_43d011,P2P_TRANSFER,11151.61,2026-03-01 09:12:00,0,Normal
TX_745b4ec6,U_ba0668,U_5db22b,P2P_TRANSFER,7550.84,2026-03-09 11:46:00,0,Normal
TX_eea9b5c0,U_027ac2,A_6508fe,PAYMENT,13335.05,2026-03-04 09:40:00,0,Normal
TX_64d36b74,U_01d7cf,A_f7a541,WITHDRAWAL,3211.63,2026-03-01 23:51:00,0,Normal
TX_0c5a205a,I_FULIZA,U_579a48,LOAN_DISBURSEMENT,8184.67,2026-03-03 12:20:00,0,Normal
TX_5b9b3e1e,I_FULIZA,U_6cae82,LOAN_DISBURSEMENT,9878.65,2026-03-09 21:26:00,0,Normal
TX_2641af39,U_cebcc6,U_0d13a5,P2P_TRANSFER,8331.78,2026-03-03 17:09:00,0,Normal
TX_e0ce73c7,U_c9528d,U_7bf4f8,P2P_TRANSFER,9450.76,2026-03-13 00:31:00,0,Normal
TX_5d8eb394,I_MSHWARI,U_0982bf,LOAN_DISBURSEMENT,8103.22,2026-03-05 23:08:00,0,Normal
TX_bca42d03,U_feed34,U_71f3b7,P2P_TRANSFER,1596.1,2026-03-01 23:35:00,0,Normal
TX_2ffb8b5b,U_63a5ff,U_c4d5b1,P2P_TRANSFER,9727.28,2026-03-03 19:01:00,0,Normal
TX_500c467c,U_6eb125,U_dc453d,P2P_TRANSFER,10706.28,2026-03-04 05:50:00,0,Normal
TX_82d608cc,I_MSHWARI,U_c513f5,LOAN_DISBURSEMENT,2867.99,2026-03-02 17:58:00,0,Normal
TX_4bce0f8d,U_6bcdd9,U_820b93,P2P_TRANSFER,11087.87,2026-03-01 13:00:00,0,Normal
TX_171cc567,U_3afe4a,A_3c61ce,WITHDRAWAL,12866.15,2026-03-10 00:08:00,0,Normal
TX_37f1bd84,U_d5a645,U_3d904e,P2P_TRANSFER,7624.31,2026-03-13 21:09:00,0,Normal
TX_e6eb7f7b,I_MSHWARI,U_fe66b4,LOAN_DISBURSEMENT,13407.67,2026-03-03 09:24:00,0,Normal
TX_ab42a2ce,U_c9bcbb,A_f94cd5,PAYMENT,4736.15,2026-03-09 12:55:00,0,Normal
TX_be291fb0,U_396048,A_152fed,WITHDRAWAL,1152.75,2026-03-07 17:05:00,0,Normal
TX_680e2ebb,U_20dabe,A_dd753f,PAYMENT,1198.68,2026-03-12 12:07:00,0,Normal
TX_4b113b82,U_559572,A_9c61db,PAYMENT,8283.54,2026-03-09 03:40:00,0,Normal
TX_0ace8395,U_d072b6,U_b3cdc5,P2P_TRANSFER,5589.45,2026-03-05 06:32:00,0,Normal
TX_0a1b0515,U_f01109,U_e2b133,P2P_TRANSFER,14435.12,2026-03-03 11:16:00,0,Normal
TX_a6b3965c,U_f1e430,A_92e681,PAYMENT,9088.79,2026-03-01 16:30:00,0,Normal
TX_03d32827,U_ddb2b8,U_53540c,P2P_TRANSFER,3142.26,2026-03-02 06:47:00,0,Normal
TX_8d8fedfb,U_eee4e7,A_c948c8,WITHDRAWAL,181.05,2026-03-04 22:39:00,0,Normal
TX_9ff7beca,U_5c9043,A_e0ce2f,PAYMENT,748.43,2026-03-07 12:39:00,0,Normal
TX_c0893a15,I_MSHWARI,U_9a1638,LOAN_DISBURSEMENT,8912.79,2026-03-02 12:01:00,0,Normal
TX_6159b95a,U_ce7da0,U_a962f7,P2P_TRANSFER,3181.21,2026-03-05 08:36:00,0,Normal
TX_abdfebf7,U_f8ef11,U_f66eec,P2P_TRANSFER,2753.82,2026-03-10 11:51:00,0,Normal
TX_8b6f66d9,U_22351c,U_f6ef8f,P2P_TRANSFER,3140.92,2026-03-14 04:29:00,0,Normal
TX_b399b469,U_4ef02c,U_0e77d7,P2P_TRANSFER,1176.87,2026-03-07 15:22:00,0,Normal
TX_2ac4c833,U_13e77b,U_9108a9,P2P_TRANSFER,9756.39,2026-03-02 18:02:00,0,Normal
TX_9ca30b22,U_f1648f,A_047ff8,PAYMENT,1451.23,2026-03-06 22:32:00,0,Normal
TX_352b4313,U_7b1ccc,A_4ced09,WITHDRAWAL,8955.3,2026-03-14 15:25:00,0,Normal
TX_0b2da622,I_FULIZA,U_5308e3,LOAN_DISBURSEMENT,5683.57,2026-03-03 22:38:00,0,Normal
TX_109a7d6b,U_002717,A_721c42,PAYMENT,136.61,2026-03-03 09:42:00,0,Normal
TX_f817d0f9,U_83b9a5,U_ac4f40,P2P_TRANSFER,11351.57,2026-03-02 20:07:00,0,Normal
TX_76f9a503,U_3557fd,U_b0d8a9,P2P_TRANSFER,2362.99,2026-03-05 19:06:00,0,Normal
TX_79203201,U_3470c8,U_5c4bec,P2P_TRANSFER,7045.85,2026-03-05 13:59:00,0,Normal
TX_585539de,U_d98e3a,A_92e681,PAYMENT,7963.54,2026-03-11 20:56:00,0,Normal
TX_1eae8b57,U_245d08,A_b02023,PAYMENT,1138.51,2026-03-09 12:58:00,0,Normal
TX_45adc266,U_a59391,U_e60d2b,P2P_TRANSFER,5981.55,2026-03-10 02:30:00,0,Normal
TX_26834eb6,U_550bcd,U_c77105,P2P_TRANSFER,7902.02,2026-03-05 23:39:00,0,Normal
TX_98918af7,U_956391,A_72d6ac,PAYMENT,7450.46,2026-03-02 01:32:00,0,Normal
TX_5e26ab5d,U_72dfbe,U_cecaf9,P2P_TRANSFER,9024.5,2026-03-06 22:59:00,0,Normal
TX_2a86717f,U_d4bc87,U_de27df,P2P_TRANSFER,6173.42,2026-03-06 17:21:00,0,Normal
TX_9ce986f1,U_71f3b7,U_7c09ad,P2P_TRANSFER,2688.58,2026-03-07 19:15:00,0,Normal
TX_4b68568f,U_929ffc,U_088ad9,P2P_TRANSFER,132.71,2026-03-09 19:20:00,0,Normal
TX_87f19cdf,I_FULIZA,U_a3d65b,LOAN_DISBURSEMENT,13655.03,2026-03-12 19:52:00,0,Normal
TX_2a20882f,U_55822b,U_309417,P2P_TRANSFER,422.03,2026-03-08 18:40:00,0,Normal
TX_9def04a1,U_63be93,U_524409,P2P_TRANSFER,1369.17,2026-03-07 03:30:00,0,Normal
TX_61ec727f,U_a294f9,A_85bdee,WITHDRAWAL,7970.0,2026-03-11 06:51:00,0,Normal
TX_522386cf,U_7ca36b,A_0c85db,WITHDRAWAL,12193.51,2026-03-07 10:49:00,0,Normal
TX_b3b5ffd9,U_7f7e39,U_3b2bf8,P2P_TRANSFER,2507.18,2026-03-07 06:27:00,0,Normal
TX_6a3253b5,U_9b3738,U_9dbf0f,P2P_TRANSFER,160.83,2026-03-07 15:02:00,0,Normal
TX_689ed60a,U_b1780e,U_306510,P2P_TRANSFER,8396.61,2026-03-08 22:53:00,0,Normal
TX_21fb0399,U_72a698,A_c79209,PAYMENT,11323.77,2026-03-01 20:23:00,0,Normal
TX_4ef5a1da,U_3e7a2a,A_3b11f5,PAYMENT,12416.52,2026-03-05 00:33:00,0,Normal
TX_3cfd3734,U_2676b3,A_e294ae,PAYMENT,9513.32,2026-03-06 22:53:00,0,Normal
TX_3f962312,U_1f0388,U_ccd1da,P2P_TRANSFER,3991.78,2026-03-02 04:51:00,0,Normal
TX_ebd4c588,U_483458,U_c92a6b,P2P_TRANSFER,5399.39,2026-03-08 23:53:00,0,Normal
TX_f94c2f59,I_MSHWARI,U_73829d,LOAN_DISBURSEMENT,13090.76,2026-03-10 08:17:00,0,Normal
TX_bb10930b,U_9608b4,U_1766de,P2P_TRANSFER,3113.17,2026-03-11 15:42:00,0,Normal
TX_6ab94ac9,U_517f84,A_2409e0,WITHDRAWAL,338.88,2026-03-09 15:26:00,0,Normal
TX_0c6abaca,U_8d234d,U_531d59,P2P_TRANSFER,12163.95,2026-03-13 07:31:00,0,Normal
TX_6a943c5a,U_c31e6d,U_b6d848,P2P_TRANSFER,12892.09,2026-03-12 01:50:00,0,Normal
TX_795f383d,I_MSHWARI,U_0bc63c,LOAN_DISBURSEMENT,5861.87,2026-03-05 14:02:00,0,Normal
TX_85eeb2c9,U_dfa8da,U_6fa44d,P2P_TRANSFER,14822.52,2026-03-04 18:28:00,0,Normal
TX_ce017eb7,U_9bbbc5,A_eb65de,WITHDRAWAL,2318.26,2026-03-01 01:07:00,0,Normal
TX_185493aa,U_f91a66,U_5b4262,P2P_TRANSFER,9492.25,2026-03-08 19:09:00,0,Normal
TX_f6ef41dd,U_f5612e,A_f7a541,WITHDRAWAL,7382.56,2026-03-11 13:33:00,0,Normal
TX_0416e637,U_f022d1,A_1b2793,PAYMENT,10104.76,2026-03-08 01:29:00,0,Normal
TX_b47d116d,U_ea6d76,A_726650,WITHDRAWAL,11663.42,2026-03-13 21:17:00,0,Normal
TX_1f4e9b79,U_7a02b0,A_0b6dd1,WITHDRAWAL,7560.79,2026-03-09 22:35:00,0,Normal
TX_07619afa,U_af49af,A_ff0f44,PAYMENT,1792.21,2026-03-01 08:13:00,0,Normal
TX_aad02706,I_FULIZA,U_131f19,LOAN_DISBURSEMENT,11490.37,2026-03-13 01:21:00,0,Normal
TX_2fe0f917,U_6f7a87,U_6f84f8,P2P_TRANSFER,10174.39,2026-03-09 22:02:00,0,Normal
TX_82d1c6d1,U_e1a265,A_d494e2,PAYMENT,10448.98,2026-03-06 08:41:00,0,Normal
TX_2ec1ae46,U_ca9c15,U_d75231,P2P_TRANSFER,7689.86,2026-03-07 04:00:00,0,Normal
TX_4370fd33,U_9ade29,A_d40f55,WITHDRAWAL,778.93,2026-03-09 18:57:00,0,Normal
TX_349a5b08,U_aba223,A_c1544d,PAYMENT,2866.71,2026-03-04 21:41:00,0,Normal
TX_a75fe056,I_MSHWARI,U_6442e9,LOAN_DISBURSEMENT,7072.49,2026-03-02 08:56:00,0,Normal
TX_44bf5365,U_837206,A_9e7250,WITHDRAWAL,6595.46,2026-03-11 09:54:00,0,Normal
TX_1fc3090d,U_7c555a,A_6fcd76,PAYMENT,4060.81,2026-03-14 14:13:00,0,Normal
TX_cb165859,U_9cd486,U_93aa23,P2P_TRANSFER,14309.05,2026-03-02 06:50:00,0,Normal
TX_541c0404,U_bf542e,A_536919,WITHDRAWAL,13788.3,2026-03-12 09:02:00,0,Normal
TX_4a68d00d,U_f8cc47,U_956391,P2P_TRANSFER,7220.3,2026-03-08 22:31:00,0,Normal
TX_d225ffa1,U_1cc6bb,U_5db22b,P2P_TRANSFER,2720.3,2026-03-05 21:59:00,0,Normal
TX_7e2d3c1d,U_ca376f,A_60bb42,WITHDRAWAL,14951.83,2026-03-03 09:18:00,0,Normal
TX_58475419,U_a43dad,U_6c5fb4,P2P_TRANSFER,12932.55,2026-03-14 12:50:00,0,Normal
TX_505ed219,U_579763,U_92884a,P2P_TRANSFER,14856.76,2026-03-07 11:21:00,0,Normal
TX_33a61c7d,U_471462,A_8e7943,WITHDRAWAL,12137.06,2026-03-07 22:43:00,0,Normal
TX_a4a51ad9,U_28f962,U_05aec1,P2P_TRANSFER,9008.37,2026-03-03 19:17:00,0,Normal
TX_fe1709c0,U_b28a40,U_311b53,P2P_TRANSFER,13360.26,2026-03-05 02:54:00,0,Normal
TX_06173dc3,U_43e530,A_9b5740,PAYMENT,8502.5,2026-03-05 16:51:00,0,Normal
TX_0f3dd32b,U_7e6d93,U_8610c7,P2P_TRANSFER,13402.15,2026-03-01 14:09:00,0,Normal
TX_6b67afef,U_ecad6c,U_6dc5b7,P2P_TRANSFER,14138.12,2026-03-12 17:17:00,0,Normal
TX_cc91e50c,U_e11438,A_1d3526,WITHDRAWAL,409.86,2026-03-02 02:21:00,0,Normal
TX_c609b8f9,U_c9a68e,U_1e2d9d,P2P_TRANSFER,8289.08,2026-03-04 12:44:00,0,Normal
TX_31ed7c05,U_82510c,A_a0f44d,WITHDRAWAL,1657.25,2026-03-07 23:43:00,0,Normal
TX_d82e5303,U_c24623,U_8e9aea,P2P_TRANSFER,3644.57,2026-03-05 03:45:00,0,Normal
TX_7475fbdc,U_66a62c,A_1858be,WITHDRAWAL,5884.57,2026-03-12 15:15:00,0,Normal
TX_0be00865,U_42ed29,A_10d044,WITHDRAWAL,14731.98,2026-03-08 13:10:00,0,Normal
TX_1abe9dae,U_82b8f5,A_d6496e,WITHDRAWAL,9061.95,2026-03-03 13:48:00,0,Normal
TX_c35a14ef,I_FULIZA,U_10a685,LOAN_DISBURSEMENT,6619.1,2026-03-03 09:05:00,0,Normal
TX_5182c8df,I_FULIZA,U_a1712d,LOAN_DISBURSEMENT,2796.14,2026-03-12 13:56:00,0,Normal
TX_cf8eca7e,U_47eca6,U_2e8746,P2P_TRANSFER,426.1,2026-03-01 09:32:00,0,Normal
TX_b2d8de31,U_679a4f,A_c289bf,WITHDRAWAL,3564.21,2026-03-03 07:11:00,0,Normal
TX_5c478e85,I_MSHWARI,U_914222,LOAN_DISBURSEMENT,7566.12,2026-03-04 09:28:00,0,Normal
TX_9cbae628,U_cadd73,U_3881fc,P2P_TRANSFER,10259.45,2026-03-07 02:59:00,0,Normal
TX_5dcb0e63,U_0b0009,A_bca0c2,PAYMENT,4049.08,2026-03-01 07:59:00,0,Normal
TX_5f8bc591,U_31277f,A_3b11f5,PAYMENT,703.7,2026-03-01 17:11:00,0,Normal
TX_ce584ead,U_56efe7,U_fb99b0,P2P_TRANSFER,8880.48,2026-03-04 14:11:00,0,Normal
TX_5f40ec21,U_942e51,U_de7d4a,P2P_TRANSFER,3432.31,2026-03-07 16:46:00,0,Normal
TX_09925e52,U_f937e6,A_4f0aac,PAYMENT,8144.78,2026-03-03 00:10:00,0,Normal
TX_3965d4a6,U_eb719f,U_5cf270,P2P_TRANSFER,8828.12,2026-03-14 13:28:00,0,Normal
TX_38147b76,U_a9949b,U_1326be,P2P_TRANSFER,11497.78,2026-03-09 05:57:00,0,Normal
TX_0cb30730,U_6d13a6,U_12373d,P2P_TRANSFER,5498.33,2026-03-05 07:41:00,0,Normal
TX_d0d11493,U_cbf9f1,U_f5fc66,P2P_TRANSFER,2633.0,2026-03-10 00:48:00,0,Normal
TX_714fa322,U_750f31,A_362850,WITHDRAWAL,3944.1,2026-03-11 10:58:00,0,Normal
TX_2aaac2c0,U_351d96,A_61f771,PAYMENT,154.4,2026-03-02 10:42:00,0,Normal
TX_6bf1d653,U_07cefc,U_20fee0,P2P_TRANSFER,7645.78,2026-03-01 04:53:00,0,Normal
TX_9366fec5,U_68060e,A_721c42,PAYMENT,9558.03,2026-03-10 15:12:00,0,Normal
TX_e09d82fb,I_MSHWARI,U_a5084b,LOAN_DISBURSEMENT,5435.45,2026-03-09 19:24:00,0,Normal
TX_4c1ff783,U_0d907f,U_8e5f58,P2P_TRANSFER,8472.26,2026-03-03 06:23:00,0,Normal
TX_2d70e98f,U_1440d5,A_9b5740,PAYMENT,8802.13,2026-03-07 20:15:00,0,Normal
TX_5343daa8,U_20fee0,U_339227,P2P_TRANSFER,9143.41,2026-03-06 07:06:00,0,Normal
TX_ddab1947,U_0ee0c8,A_962344,WITHDRAWAL,8826.44,2026-03-04 16:42:00,0,Normal
TX_d1fa32da,U_19c026,U_43209d,P2P_TRANSFER,14593.3,2026-03-13 12:18:00,0,Normal
TX_12afa12c,U_f713f0,U_119f33,P2P_TRANSFER,2182.21,2026-03-13 21:48:00,0,Normal
TX_95df9c96,U_f9caee,A_290ec0,PAYMENT,9928.67,2026-03-05 14:25:00,0,Normal
TX_8581c707,I_MSHWARI,U_a9f4b8,LOAN_DISBURSEMENT,6891.68,2026-03-07 05:52:00,0,Normal
TX_d0523e85,U_7e6830,U_d98e3a,P2P_TRANSFER,10375.86,2026-03-01 08:20:00,0,Normal
TX_c17133f8,I_MSHWARI,U_8a63c5,LOAN_DISBURSEMENT,2814.96,2026-03-08 05:31:00,0,Normal
TX_2e434d95,U_496d88,A_703bbe,PAYMENT,4730.78,2026-03-03 18:28:00,0,Normal
TX_32e5c0e9,U_f8b84f,U_58d853,P2P_TRANSFER,7402.3,2026-03-04 04:03:00,0,Normal
TX_db2f28f1,I_MSHWARI,U_531ffe,LOAN_DISBURSEMENT,13594.6,2026-03-11 13:54:00,0,Normal
TX_2c1a410f,U_c0cabc,A_c6d608,WITHDRAWAL,13566.35,2026-03-11 07:43:00,0,Normal
TX_ad4e5d7d,U_3e7f89,U_3cf1e2,P2P_TRANSFER,14121.42,2026-03-02 15:34:00,0,Normal
TX_1b23923d,U_adc2aa,U_43d011,P2P_TRANSFER,12979.58,2026-03-03 14:53:00,0,Normal
TX_4a27b4c9,U_f4fa1b,A_324225,WITHDRAWAL,9239.93,2026-03-08 17:35:00,0,Normal
TX_536d253d,U_ad4452,U_5d5dae,P2P_TRANSFER,10344.46,2026-03-09 06:31:00,0,Normal
TX_950a5a29,U_792f69,A_c63f88,PAYMENT,4453.55,2026-03-09 04:47:00,0,Normal
TX_8694b152,U_be2342,U_0b3786,P2P_TRANSFER,10637.06,2026-03-12 03:28:00,0,Normal
TX_f24c3d84,U_471462,U_0c020f,P2P_TRANSFER,9729.27,2026-03-11 13:06:00,0,Normal
TX_963f84f2,U_7ab2a3,A_21762b,PAYMENT,13266.13,2026-03-09 22:39:00,0,Normal
TX_fc8d54aa,U_1cb71e,A_10d044,WITHDRAWAL,5898.32,2026-03-12 20:16:00,0,Normal
TX_e0890ce0,U_5b8667,A_9ff4d5,WITHDRAWAL,10799.64,2026-03-01 12:06:00,0,Normal
TX_12fb7faa,U_470641,U_6f7a87,P2P_TRANSFER,807.47,2026-03-04 22:04:00,0,Normal
TX_f228b964,U_44deb1,A_f94cd5,PAYMENT,10478.05,2026-03-11 10:15:00,0,Normal
TX_587d9778,U_66aad5,U_2e788d,P2P_TRANSFER,5421.39,2026-03-01 21:05:00,0,Normal
TX_28c5eb0e,U_9555f1,U_68c388,P2P_TRANSFER,4549.99,2026-03-14 10:36:00,0,Normal
TX_3dc952f5,I_MSHWARI,U_3c96c8,LOAN_DISBURSEMENT,10812.4,2026-03-12 04:09:00,0,Normal
TX_a1d0ec3a,I_MSHWARI,U_70def2,LOAN_DISBURSEMENT,9538.18,2026-03-10 18:05:00,0,Normal
TX_8dce6cb8,U_e3729d,A_871584,PAYMENT,10692.42,2026-03-10 07:03:00,0,Normal
TX_10cd9004,U_b486d8,U_882966,P2P_TRANSFER,8832.31,2026-03-08 18:48:00,0,Normal
TX_67de2b45,U_559fbe,U_72aa74,P2P_TRANSFER,6094.08,2026-03-08 15:40:00,0,Normal
TX_f3295fa7,U_3fa6e1,A_abd9ce,PAYMENT,8762.63,2026-03-09 16:45:00,0,Normal
TX_fb84295f,U_882116,U_88d135,P2P_TRANSFER,5455.06,2026-03-08 00:24:00,0,Normal
TX_197d440e,U_61c27c,U_f8fc6a,P2P_TRANSFER,3977.26,2026-03-09 15:06:00,0,Normal
TX_0348254e,U_86f981,A_324225,WITHDRAWAL,10741.0,2026-03-08 14:14:00,0,Normal
TX_512e0c13,U_4796e5,U_719e61,P2P_TRANSFER,7335.58,2026-03-12 20:43:00,0,Normal
TX_bcc13ce1,U_70def2,U_e42c5d,P2P_TRANSFER,2347.6,2026-03-09 06:02:00,0,Normal
TX_6dae8dea,U_8937ef,A_61f771,PAYMENT,3478.73,2026-03-05 20:07:00,0,Normal
TX_b5f6a878,U_524409,U_090d7e,P2P_TRANSFER,13755.53,2026-03-10 22:43:00,0,Normal
TX_68fc1d75,U_cf1dd8,U_63d7e1,P2P_TRANSFER,5010.39,2026-03-13 02:04:00,0,Normal
TX_29391035,U_de992c,U_64b7e4,P2P_TRANSFER,370.92,2026-03-04 01:44:00,0,Normal
TX_5f5affca,U_d131f0,A_d132e0,WITHDRAWAL,12254.6,2026-03-02 21:08:00,0,Normal
TX_c36a51ee,U_4b3e6d,A_dd753f,PAYMENT,4057.28,2026-03-12 13:42:00,0,Normal
TX_815eadf0,U_26ca73,U_d7bcc9,P2P_TRANSFER,6292.13,2026-03-08 01:15:00,0,Normal
TX_d854c4fb,U_3cdd01,U_ac2248,P2P_TRANSFER,11419.23,2026-03-01 23:55:00,0,Normal
TX_80c5bc25,U_4b3e6d,U_a3efc8,P2P_TRANSFER,5197.98,2026-03-02 07:16:00,0,Normal
TX_632a556e,U_97d591,A_e80b51,WITHDRAWAL,1428.82,2026-03-05 15:41:00,0,Normal
TX_07df9ada,U_6e2074,U_24c24b,P2P_TRANSFER,1190.48,2026-03-04 20:44:00,0,Normal
TX_5b33280f,U_c597c3,A_c948c8,WITHDRAWAL,2910.35,2026-03-11 03:38:00,0,Normal
TX_1603d48d,U_e36a46,U_c961e9,P2P_TRANSFER,1487.64,2026-03-13 02:44:00,0,Normal
TX_4fe126e0,U_a9949b,A_66a048,PAYMENT,13846.19,2026-03-01 12:16:00,0,Normal
TX_dbc5f928,U_7429d3,A_e294ae,PAYMENT,10713.05,2026-03-11 23:26:00,0,Normal
TX_484abb59,U_8dd2cd,U_1326be,P2P_TRANSFER,12209.72,2026-03-04 07:57:00,0,Normal
TX_638a652b,U_cfed2e,U_e530c7,P2P_TRANSFER,14939.89,2026-03-14 18:49:00,0,Normal
TX_dfb5c88e,U_406db7,A_1d3526,WITHDRAWAL,1150.35,2026-03-14 08:59:00,0,Normal
TX_ed35fac7,U_40a830,A_7915f1,PAYMENT,11669.19,2026-03-06 12:35:00,0,Normal
TX_2b1cbcfe,U_9d76f1,U_231bad,P2P_TRANSFER,565.35,2026-03-10 18:10:00,0,Normal
TX_f1a5fd18,U_c3fb26,A_0f4480,WITHDRAWAL,5626.09,2026-03-08 10:35:00,0,Normal
TX_63e8a77e,U_2a3603,U_e9a03f,P2P_TRANSFER,10214.34,2026-03-08 10:17:00,0,Normal
TX_62fd33ad,U_b3ba42,U_11dc90,P2P_TRANSFER,6997.63,2026-03-05 05:04:00,0,Normal
TX_bc9bec00,U_95c692,U_3e47fa,P2P_TRANSFER,6635.32,2026-03-05 10:48:00,0,Normal
TX_4e67ce6d,U_c2be87,U_788d07,P2P_TRANSFER,12838.4,2026-03-10 11:20:00,0,Normal
TX_d74ff512,U_1e19be,A_db83b4,PAYMENT,9896.31,2026-03-02 08:03:00,0,Normal
TX_5abc7401,U_e7dca6,A_591863,PAYMENT,523.93,2026-03-10 15:48:00,0,Normal
TX_dfc16c25,U_1af392,U_a0b954,P2P_TRANSFER,2576.8,2026-03-14 17:25:00,0,Normal
TX_f81c6cb8,U_785622,A_8b497c,WITHDRAWAL,6225.13,2026-03-01 04:21:00,0,Normal
TX_90a13e5a,U_e1df25,A_b02023,PAYMENT,6398.01,2026-03-14 14:06:00,0,Normal
TX_190517f8,U_934a64,U_1af392,P2P_TRANSFER,2804.44,2026-03-13 02:08:00,0,Normal
TX_827ea8b0,I_MSHWARI,U_0982bf,LOAN_DISBURSEMENT,13574.0,2026-03-08 18:37:00,0,Normal
TX_9b6da733,U_3e7f89,U_ed572e,P2P_TRANSFER,916.93,2026-03-11 01:33:00,0,Normal
TX_6a30f22c,U_87338a,A_e6837e,WITHDRAWAL,2284.14,2026-03-02 10:29:00,0,Normal
TX_9aebbc70,U_de27df,U_86611c,P2P_TRANSFER,12946.21,2026-03-05 00:52:00,0,Normal
TX_ba41afc5,I_FULIZA,U_3568da,LOAN_DISBURSEMENT,11012.24,2026-03-14 10:41:00,0,Normal
TX_4fa9f485,U_2cdfd0,A_002f82,WITHDRAWAL,2865.19,2026-03-11 14:45:00,0,Normal
TX_081d4a46,I_FULIZA,U_7c4e6f,LOAN_DISBURSEMENT,10636.21,2026-03-12 20:05:00,0,Normal
TX_f21c4824,I_FULIZA,U_5cd6c9,LOAN_DISBURSEMENT,10497.4,2026-03-14 00:31:00,0,Normal
TX_2be693a2,I_MSHWARI,U_f1648f,LOAN_DISBURSEMENT,12017.89,2026-03-13 17:35:00,0,Normal
TX_eb2978fc,U_adc2aa,A_63553a,WITHDRAWAL,14396.57,2026-03-10 08:17:00,0,Normal
TX_23ebad74,U_7c09ad,U_523eea,P2P_TRANSFER,7905.69,2026-03-10 05:30:00,0,Normal
TX_0ec27ccf,U_9aed23,U_0875cd,P2P_TRANSFER,11771.42,2026-03-13 14:05:00,0,Normal
TX_39596249,U_98d8ad,A_784af3,PAYMENT,5291.32,2026-03-13 19:07:00,0,Normal
TX_f2207067,U_814a6e,U_3f3555,P2P_TRANSFER,1148.09,2026-03-05 23:30:00,0,Normal
TX_6d053483,U_df5ffa,A_63553a,WITHDRAWAL,3929.51,2026-03-03 15:51:00,0,Normal
TX_6a99f3ec,U_af9f41,A_5b7757,PAYMENT,13080.43,2026-03-04 06:14:00,0,Normal
TX_8bcba00d,U_8b826c,U_73a9e2,P2P_TRANSFER,14665.12,2026-03-03 13:08:00,0,Normal
TX_f9b4c9c9,U_21fd01,A_f94cd5,PAYMENT,6639.11,2026-03-11 02:24:00,0,Normal
TX_1880b832,U_e67dc0,A_92e681,PAYMENT,10789.77,2026-03-14 03:47:00,0,Normal
TX_420a1c0b,U_9a9836,A_14b119,WITHDRAWAL,6798.84,2026-03-08 04:00:00,0,Normal
TX_60cd0db8,U_83a1ca,A_f94cd5,PAYMENT,11957.68,2026-03-09 14:17:00,0,Normal
TX_badd1d85,U_0a3d01,A_3c6f4e,WITHDRAWAL,208.88,2026-03-13 21:38:00,0,Normal
TX_16722968,U_20fee0,U_9108a9,P2P_TRANSFER,8936.58,2026-03-05 10:57:00,0,Normal
TX_66049188,U_8063fd,A_660fdc,PAYMENT,5032.41,2026-03-11 07:15:00,0,Normal
TX_46324b32,U_e2d21c,A_fcc4dd,WITHDRAWAL,10822.75,2026-03-10 22:08:00,0,Normal
TX_c51df017,U_eb3710,A_aa67ca,PAYMENT,12781.6,2026-03-01 23:32:00,0,Normal
